date,spx,dax
15/12/2008,868.570007,4654.819824
16/12/2008,913.179993,4729.910156
17/12/2008,904.419983,4708.379883
18/12/2008,885.280029,4756.399902
19/12/2008,887.880005,4696.700195
22/12/2008,871.630005,4639.02002
23/12/2008,863.159973,4629.379883
29/12/2008,869.419983,4704.859863
30/12/2008,890.640015,4810.200195
02/01/2009,931.799988,4973.069824
05/01/2009,927.450012,4983.990234
06/01/2009,934.700012,5026.310059
07/01/2009,906.650024,4937.470215
08/01/2009,909.72998,4879.910156
09/01/2009,890.349976,4783.890137
12/01/2009,870.26001,4719.620117
13/01/2009,871.789978,4636.939941
14/01/2009,842.619995,4422.350098
15/01/2009,843.73999,4336.72998
16/01/2009,850.119995,4366.279785
20/01/2009,805.219971,4239.850098
21/01/2009,840.23999,4261.149902
22/01/2009,827.5,4219.419922
23/01/2009,831.950012,4178.939941
26/01/2009,836.570007,4326.870117
27/01/2009,845.710022,4323.419922
28/01/2009,874.090027,4518.720215
29/01/2009,845.140015,4428.109863
30/01/2009,825.880005,4338.350098
02/02/2009,825.440002,4271.040039
03/02/2009,838.51001,4374.959961
04/02/2009,832.22998,4492.790039
05/02/2009,845.849976,4510.490234
06/02/2009,868.599976,4644.629883
09/02/2009,869.890015,4666.819824
10/02/2009,827.159973,4505.540039
11/02/2009,833.73999,4530.089844
12/02/2009,835.190002,4407.560059
13/02/2009,826.840027,4413.390137
17/02/2009,789.169983,4216.600098
18/02/2009,788.419983,4204.959961
19/02/2009,778.940002,4215.209961
20/02/2009,770.049988,4014.659912
23/02/2009,743.330017,3936.449951
24/02/2009,773.140015,3895.75
25/02/2009,764.900024,3846.209961
26/02/2009,752.830017,3942.620117
27/02/2009,735.090027,3843.73999
02/03/2009,700.820007,3710.070068
03/03/2009,696.330017,3690.719971
04/03/2009,712.869995,3890.939941
05/03/2009,682.549988,3695.48999
06/03/2009,683.380005,3666.409912
09/03/2009,676.530029,3692.030029
10/03/2009,719.599976,3886.97998
11/03/2009,721.359985,3914.100098
12/03/2009,750.73999,3956.219971
13/03/2009,756.549988,3953.600098
16/03/2009,753.890015,4044.540039
17/03/2009,778.119995,3987.77002
18/03/2009,794.349976,3996.320068
19/03/2009,784.039978,4043.459961
20/03/2009,768.539978,4068.73999
23/03/2009,822.919983,4176.370117
24/03/2009,806.119995,4187.359863
25/03/2009,813.880005,4223.290039
26/03/2009,832.859985,4259.370117
27/03/2009,815.940002,4203.549805
30/03/2009,787.530029,3989.22998
31/03/2009,797.869995,4084.76001
01/04/2009,811.080017,4131.069824
02/04/2009,834.380005,4381.919922
03/04/2009,842.5,4384.990234
06/04/2009,835.47998,4349.810059
07/04/2009,815.549988,4322.5
08/04/2009,825.159973,4357.919922
09/04/2009,856.559998,4491.120117
14/04/2009,841.5,4557.009766
15/04/2009,852.059998,4549.790039
16/04/2009,865.299988,4609.459961
17/04/2009,869.599976,4676.839844
20/04/2009,832.390015,4486.299805
21/04/2009,850.080017,4501.629883
22/04/2009,843.549988,4594.419922
23/04/2009,851.919983,4538.209961
24/04/2009,866.22998,4674.319824
27/04/2009,857.51001,4694.069824
28/04/2009,855.159973,4607.419922
29/04/2009,873.640015,4704.560059
30/04/2009,872.809998,4769.450195
04/05/2009,907.23999,4902.450195
05/05/2009,903.799988,4853.029785
06/05/2009,919.530029,4880.709961
07/05/2009,907.390015,4804.100098
08/05/2009,929.22998,4913.899902
11/05/2009,909.23999,4866.910156
12/05/2009,908.349976,4854.109863
13/05/2009,883.919983,4727.609863
14/05/2009,893.070007,4738.470215
15/05/2009,882.880005,4737.5
18/05/2009,909.710022,4851.959961
19/05/2009,908.130005,4959.620117
20/05/2009,903.469971,5038.939941
21/05/2009,888.330017,4900.669922
22/05/2009,887,4918.75
26/05/2009,910.330017,4985.600098
27/05/2009,893.059998,5000.77002
28/05/2009,906.830017,4932.879883
29/05/2009,919.140015,4940.819824
01/06/2009,942.869995,5142.560059
02/06/2009,944.73999,5144.060059
03/06/2009,931.76001,5054.529785
04/06/2009,942.460022,5064.799805
05/06/2009,940.090027,5077.029785
08/06/2009,939.140015,5004.720215
09/06/2009,942.429993,4997.859863
10/06/2009,939.150024,5051.180176
11/06/2009,944.890015,5107.259766
12/06/2009,946.210022,5069.240234
15/06/2009,923.719971,4889.939941
16/06/2009,911.969971,4890.720215
17/06/2009,910.710022,4799.97998
18/06/2009,918.369995,4837.47998
19/06/2009,921.22998,4839.459961
22/06/2009,893.039978,4693.399902
23/06/2009,895.099976,4707.149902
24/06/2009,900.940002,4836.009766
25/06/2009,920.26001,4800.560059
26/06/2009,918.900024,4776.470215
29/06/2009,927.22998,4885.089844
30/06/2009,919.320007,4808.640137
01/07/2009,923.330017,4905.439941
02/07/2009,896.419983,4718.490234
06/07/2009,898.719971,4651.819824
07/07/2009,881.030029,4598.189941
08/07/2009,879.559998,4572.649902
09/07/2009,882.679993,4630.069824
10/07/2009,879.130005,4576.310059
13/07/2009,901.049988,4722.339844
14/07/2009,905.840027,4781.689941
15/07/2009,932.679993,4928.439941
16/07/2009,940.73999,4957.189941
17/07/2009,940.380005,4978.399902
20/07/2009,951.130005,5030.149902
21/07/2009,954.580017,5093.970215
22/07/2009,954.070007,5121.560059
23/07/2009,976.289978,5247.279785
24/07/2009,979.26001,5229.359863
27/07/2009,982.179993,5251.549805
28/07/2009,979.619995,5174.740234
29/07/2009,975.150024,5270.319824
30/07/2009,986.75,5360.660156
31/07/2009,987.47998,5332.140137
03/08/2009,1002.630005,5426.850098
04/08/2009,1005.650024,5417.02002
05/08/2009,1002.719971,5353.009766
06/08/2009,997.080017,5369.97998
07/08/2009,1010.47998,5458.959961
10/08/2009,1007.099976,5418.120117
11/08/2009,994.349976,5285.810059
12/08/2009,1005.809998,5350.089844
13/08/2009,1012.72998,5401.109863
14/08/2009,1004.090027,5309.109863
17/08/2009,979.72998,5201.609863
18/08/2009,989.669983,5250.740234
19/08/2009,996.460022,5231.97998
20/08/2009,1007.369995,5311.060059
21/08/2009,1026.130005,5462.740234
24/08/2009,1025.569946,5519.75
25/08/2009,1028,5557.089844
26/08/2009,1028.119995,5521.970215
27/08/2009,1030.97998,5470.330078
28/08/2009,1028.930054,5517.350098
31/08/2009,1020.619995,5464.609863
01/09/2009,998.039978,5327.290039
02/09/2009,994.75,5319.839844
03/09/2009,1003.23999,5301.419922
04/09/2009,1016.400024,5384.430176
08/09/2009,1025.390015,5481.72998
09/09/2009,1033.369995,5574.259766
10/09/2009,1044.140015,5594.77002
11/09/2009,1042.72998,5624.02002
14/09/2009,1049.339966,5620.240234
15/09/2009,1052.630005,5628.97998
16/09/2009,1068.76001,5700.259766
17/09/2009,1065.48999,5731.140137
18/09/2009,1068.300049,5703.830078
21/09/2009,1064.660034,5668.649902
22/09/2009,1071.660034,5709.379883
23/09/2009,1060.869995,5702.049805
24/09/2009,1050.780029,5605.209961
25/09/2009,1044.380005,5581.410156
28/09/2009,1062.97998,5736.310059
29/09/2009,1060.609985,5713.52002
30/09/2009,1057.079956,5675.160156
01/10/2009,1029.849976,5554.549805
02/10/2009,1025.209961,5467.899902
05/10/2009,1040.459961,5508.850098
06/10/2009,1054.719971,5657.640137
07/10/2009,1057.579956,5640.75
08/10/2009,1065.47998,5716.540039
09/10/2009,1071.48999,5711.879883
12/10/2009,1076.189941,5783.22998
13/10/2009,1073.189941,5714.310059
14/10/2009,1092.02002,5854.140137
15/10/2009,1096.560059,5830.77002
16/10/2009,1087.680054,5743.390137
19/10/2009,1097.910034,5852.560059
20/10/2009,1091.060059,5811.77002
21/10/2009,1081.400024,5833.490234
22/10/2009,1092.910034,5762.930176
23/10/2009,1079.599976,5740.25
26/10/2009,1066.949951,5642.160156
27/10/2009,1063.410034,5635.02002
28/10/2009,1042.630005,5496.27002
29/10/2009,1066.109985,5587.450195
30/10/2009,1036.189941,5414.959961
02/11/2009,1042.880005,5430.819824
03/11/2009,1045.410034,5353.350098
04/11/2009,1046.5,5444.22998
05/11/2009,1066.630005,5480.919922
06/11/2009,1069.300049,5488.25
09/11/2009,1093.079956,5619.720215
10/11/2009,1093.01001,5613.200195
11/11/2009,1098.51001,5668.350098
12/11/2009,1087.23999,5663.959961
13/11/2009,1093.47998,5686.830078
16/11/2009,1109.300049,5804.819824
17/11/2009,1110.319946,5778.430176
18/11/2009,1109.800049,5787.609863
19/11/2009,1094.900024,5702.180176
20/11/2009,1091.380005,5663.149902
23/11/2009,1106.23999,5801.47998
24/11/2009,1105.650024,5769.310059
25/11/2009,1110.630005,5803.02002
27/11/2009,1091.48999,5685.609863
30/11/2009,1095.630005,5625.950195
01/12/2009,1108.859985,5776.609863
02/12/2009,1109.23999,5781.680176
03/12/2009,1099.920044,5770.350098
04/12/2009,1105.97998,5817.649902
07/12/2009,1103.25,5784.75
08/12/2009,1091.939941,5688.580078
09/12/2009,1095.949951,5647.839844
10/12/2009,1102.349976,5709.02002
11/12/2009,1106.410034,5756.290039
14/12/2009,1114.109985,5802.259766
15/12/2009,1107.930054,5811.339844
16/12/2009,1109.180054,5903.430176
17/12/2009,1096.079956,5844.439941
18/12/2009,1102.469971,5831.209961
21/12/2009,1114.050049,5930.529785
22/12/2009,1118.02002,5945.689941
23/12/2009,1120.589966,5957.439941
28/12/2009,1127.780029,6002.919922
29/12/2009,1126.199951,6011.549805
30/12/2009,1126.420044,5957.430176
04/01/2010,1132.98999,6048.299805
05/01/2010,1136.52002,6031.859863
06/01/2010,1137.140015,6034.330078
07/01/2010,1141.689941,6019.359863
08/01/2010,1144.97998,6037.609863
11/01/2010,1146.97998,6040.5
12/01/2010,1136.219971,5943
13/01/2010,1145.680054,5963.140137
14/01/2010,1148.459961,5988.879883
15/01/2010,1136.030029,5875.970215
19/01/2010,1150.22998,5976.47998
20/01/2010,1138.040039,5851.529785
21/01/2010,1116.47998,5746.970215
22/01/2010,1091.76001,5695.319824
25/01/2010,1096.780029,5631.370117
26/01/2010,1092.170044,5668.930176
27/01/2010,1097.5,5643.200195
28/01/2010,1084.530029,5540.330078
29/01/2010,1073.869995,5608.790039
01/02/2010,1089.189941,5654.47998
02/02/2010,1103.319946,5709.660156
03/02/2010,1097.280029,5672.089844
04/02/2010,1063.109985,5533.240234
05/02/2010,1066.189941,5434.339844
08/02/2010,1056.73999,5484.850098
09/02/2010,1070.52002,5498.259766
10/02/2010,1068.130005,5536.370117
11/02/2010,1078.469971,5503.930176
12/02/2010,1075.51001,5500.390137
16/02/2010,1094.869995,5592.120117
17/02/2010,1099.51001,5648.339844
18/02/2010,1106.75,5680.410156
19/02/2010,1109.170044,5722.049805
22/02/2010,1108.01001,5688.439941
23/02/2010,1094.599976,5604.069824
24/02/2010,1105.23999,5615.509766
25/02/2010,1102.939941,5532.330078
26/02/2010,1104.48999,5598.459961
01/03/2010,1115.709961,5713.509766
02/03/2010,1118.310059,5776.560059
03/03/2010,1118.790039,5817.879883
04/03/2010,1122.969971,5795.319824
05/03/2010,1138.699951,5877.359863
08/03/2010,1138.5,5875.910156
09/03/2010,1140.449951,5885.890137
10/03/2010,1145.609985,5936.720215
11/03/2010,1150.23999,5928.629883
12/03/2010,1149.98999,5945.109863
15/03/2010,1150.51001,5903.560059
16/03/2010,1159.459961,5970.990234
17/03/2010,1166.209961,6024.279785
18/03/2010,1165.829956,6012.310059
19/03/2010,1159.900024,5982.430176
22/03/2010,1165.810059,5987.5
23/03/2010,1174.170044,6017.27002
24/03/2010,1167.719971,6039
25/03/2010,1165.72998,6132.950195
26/03/2010,1166.589966,6120.049805
29/03/2010,1173.219971,6156.850098
30/03/2010,1173.27002,6142.450195
31/03/2010,1169.430054,6153.549805
01/04/2010,1178.099976,6235.560059
06/04/2010,1189.439941,6252.209961
07/04/2010,1182.449951,6222.410156
08/04/2010,1186.439941,6171.830078
09/04/2010,1194.369995,6249.700195
12/04/2010,1196.47998,6250.689941
13/04/2010,1197.300049,6230.830078
14/04/2010,1210.650024,6278.399902
15/04/2010,1211.670044,6291.450195
16/04/2010,1192.130005,6180.899902
19/04/2010,1197.52002,6162.439941
20/04/2010,1207.170044,6264.22998
21/04/2010,1205.939941,6230.379883
22/04/2010,1208.670044,6168.720215
23/04/2010,1217.280029,6259.529785
26/04/2010,1212.050049,6332.100098
27/04/2010,1183.709961,6159.509766
28/04/2010,1191.359985,6084.339844
29/04/2010,1206.780029,6144.910156
30/04/2010,1186.689941,6135.700195
03/05/2010,1202.26001,6166.919922
04/05/2010,1173.599976,6006.859863
05/05/2010,1165.869995,5958.450195
06/05/2010,1128.150024,5908.259766
07/05/2010,1110.880005,5715.089844
10/05/2010,1159.72998,6017.910156
11/05/2010,1155.790039,6037.709961
12/05/2010,1171.670044,6183.490234
13/05/2010,1157.439941,6251.970215
14/05/2010,1135.680054,6056.709961
17/05/2010,1136.939941,6066.919922
18/05/2010,1120.800049,6155.930176
19/05/2010,1115.050049,5988.669922
20/05/2010,1071.589966,5867.879883
21/05/2010,1087.689941,5829.25
24/05/2010,1073.650024,5805.680176
25/05/2010,1074.030029,5670.040039
26/05/2010,1067.949951,5758.02002
27/05/2010,1103.060059,5937.140137
28/05/2010,1089.410034,5946.180176
01/06/2010,1070.709961,5981.27002
02/06/2010,1098.380005,5981.200195
03/06/2010,1102.829956,6054.629883
04/06/2010,1064.880005,5938.879883
07/06/2010,1050.469971,5904.950195
08/06/2010,1062,5868.549805
09/06/2010,1055.689941,5984.75
10/06/2010,1086.839966,6056.589844
11/06/2010,1091.599976,6047.830078
14/06/2010,1089.630005,6125
15/06/2010,1115.22998,6175.049805
16/06/2010,1114.609985,6190.910156
17/06/2010,1116.040039,6223.540039
18/06/2010,1117.51001,6216.97998
21/06/2010,1113.199951,6292.970215
22/06/2010,1095.310059,6269.040039
23/06/2010,1092.040039,6204.52002
24/06/2010,1073.689941,6115.47998
25/06/2010,1076.76001,6070.600098
28/06/2010,1074.569946,6157.220215
29/06/2010,1041.23999,5952.029785
30/06/2010,1030.709961,5965.52002
01/07/2010,1027.369995,5857.430176
02/07/2010,1022.580017,5834.149902
06/07/2010,1028.060059,5940.97998
07/07/2010,1060.27002,5992.859863
08/07/2010,1070.25,6035.660156
09/07/2010,1077.959961,6065.240234
12/07/2010,1078.75,6077.189941
13/07/2010,1095.339966,6191.129883
14/07/2010,1095.170044,6209.759766
15/07/2010,1096.47998,6149.359863
16/07/2010,1064.880005,6040.27002
19/07/2010,1071.25,6009.109863
20/07/2010,1083.47998,5967.490234
21/07/2010,1069.589966,5990.379883
22/07/2010,1093.670044,6142.149902
23/07/2010,1102.660034,6166.339844
26/07/2010,1115.01001,6194.209961
27/07/2010,1113.839966,6207.310059
28/07/2010,1106.130005,6178.939941
29/07/2010,1101.530029,6134.700195
30/07/2010,1101.599976,6147.970215
02/08/2010,1125.859985,6292.129883
03/08/2010,1120.459961,6307.910156
04/08/2010,1127.23999,6331.330078
05/08/2010,1125.810059,6333.580078
06/08/2010,1121.640015,6259.629883
09/08/2010,1127.790039,6351.600098
10/08/2010,1121.060059,6286.25
11/08/2010,1089.469971,6154.069824
12/08/2010,1083.609985,6135.169922
13/08/2010,1079.25,6110.410156
16/08/2010,1079.380005,6110.569824
17/08/2010,1092.540039,6206.399902
18/08/2010,1094.160034,6186.310059
19/08/2010,1075.630005,6075.129883
20/08/2010,1071.689941,6005.160156
23/08/2010,1067.359985,6010.910156
24/08/2010,1051.869995,5935.439941
25/08/2010,1055.329956,5899.5
26/08/2010,1047.219971,5912.580078
27/08/2010,1064.589966,5951.169922
30/08/2010,1048.920044,5912.410156
31/08/2010,1049.329956,5925.220215
01/09/2010,1080.290039,6083.899902
02/09/2010,1090.099976,6083.850098
03/09/2010,1104.51001,6134.620117
07/09/2010,1091.839966,6117.890137
08/09/2010,1098.869995,6164.439941
09/09/2010,1104.180054,6221.52002
10/09/2010,1109.550049,6214.77002
13/09/2010,1121.900024,6261.680176
14/09/2010,1121.099976,6275.410156
15/09/2010,1125.069946,6261.870117
16/09/2010,1124.660034,6249.649902
17/09/2010,1125.589966,6209.759766
20/09/2010,1142.709961,6294.580078
21/09/2010,1139.780029,6275.97998
22/09/2010,1134.280029,6208.330078
23/09/2010,1124.829956,6184.709961
24/09/2010,1148.670044,6298.299805
27/09/2010,1142.160034,6278.890137
28/09/2010,1147.699951,6276.089844
29/09/2010,1144.72998,6246.919922
30/09/2010,1141.199951,6229.02002
01/10/2010,1146.23999,6211.339844
04/10/2010,1137.030029,6134.209961
05/10/2010,1160.75,6215.830078
06/10/2010,1159.969971,6270.72998
07/10/2010,1158.060059,6276.25
08/10/2010,1165.150024,6291.669922
11/10/2010,1165.319946,6309.509766
12/10/2010,1169.77002,6304.569824
13/10/2010,1178.099976,6434.52002
14/10/2010,1173.810059,6455.27002
15/10/2010,1176.189941,6492.299805
18/10/2010,1184.709961,6516.629883
19/10/2010,1165.900024,6490.689941
20/10/2010,1178.170044,6524.549805
21/10/2010,1180.26001,6611.009766
22/10/2010,1183.079956,6605.839844
25/10/2010,1185.619995,6639.209961
26/10/2010,1185.640015,6613.799805
27/10/2010,1182.449951,6568
28/10/2010,1183.780029,6595.279785
29/10/2010,1183.26001,6601.370117
01/11/2010,1184.380005,6604.859863
02/11/2010,1193.569946,6654.310059
03/11/2010,1197.959961,6617.799805
04/11/2010,1221.060059,6734.689941
05/11/2010,1225.849976,6754.200195
08/11/2010,1223.25,6750.5
09/11/2010,1213.400024,6787.810059
10/11/2010,1218.709961,6719.839844
11/11/2010,1213.540039,6723.410156
12/11/2010,1199.209961,6734.609863
15/11/2010,1197.75,6790.169922
16/11/2010,1178.339966,6663.240234
17/11/2010,1178.589966,6700.069824
18/11/2010,1196.689941,6832.109863
19/11/2010,1199.72998,6843.549805
22/11/2010,1197.839966,6822.049805
23/11/2010,1180.72998,6705
24/11/2010,1198.349976,6823.799805
26/11/2010,1189.400024,6848.97998
29/11/2010,1187.76001,6697.970215
30/11/2010,1180.550049,6688.490234
01/12/2010,1206.069946,6866.629883
02/12/2010,1221.530029,6957.609863
03/12/2010,1224.709961,6947.720215
06/12/2010,1223.119995,6954.379883
07/12/2010,1223.75,7001.910156
08/12/2010,1228.280029,6975.870117
09/12/2010,1233,6964.160156
10/12/2010,1240.400024,7006.169922
13/12/2010,1240.459961,7029.390137
14/12/2010,1241.589966,7027.399902
15/12/2010,1235.22998,7016.370117
16/12/2010,1242.869995,7024.399902
17/12/2010,1243.910034,6982.450195
20/12/2010,1247.079956,7018.600098
21/12/2010,1254.599976,7077.990234
22/12/2010,1258.839966,7067.919922
23/12/2010,1256.77002,7057.689941
27/12/2010,1257.540039,6970.72998
28/12/2010,1258.51001,6972.100098
29/12/2010,1259.780029,6995.470215
30/12/2010,1257.880005,6914.189941
03/01/2011,1271.869995,6989.740234
04/01/2011,1270.199951,6975.350098
05/01/2011,1276.560059,6939.819824
06/01/2011,1273.849976,6981.390137
07/01/2011,1271.5,6947.839844
10/01/2011,1269.75,6857.060059
11/01/2011,1274.47998,6941.569824
12/01/2011,1285.959961,7068.779785
13/01/2011,1283.76001,7075.109863
14/01/2011,1293.23999,7075.700195
18/01/2011,1295.02002,7143.450195
19/01/2011,1281.920044,7082.759766
20/01/2011,1280.26001,7024.27002
21/01/2011,1283.349976,7062.419922
24/01/2011,1290.839966,7067.77002
25/01/2011,1291.180054,7059.009766
26/01/2011,1296.630005,7127.350098
27/01/2011,1299.540039,7155.580078
28/01/2011,1276.339966,7102.799805
31/01/2011,1286.119995,7077.47998
01/02/2011,1307.589966,7184.27002
02/02/2011,1304.030029,7183.669922
03/02/2011,1307.099976,7193.680176
04/02/2011,1310.869995,7216.209961
07/02/2011,1319.050049,7283.620117
08/02/2011,1324.569946,7323.240234
09/02/2011,1320.880005,7320.899902
10/02/2011,1321.869995,7340.279785
11/02/2011,1329.150024,7371.200195
14/02/2011,1332.319946,7396.629883
15/02/2011,1328.01001,7400.040039
16/02/2011,1336.319946,7414.299805
17/02/2011,1340.430054,7405.509766
18/02/2011,1343.01001,7426.810059
22/02/2011,1315.439941,7318.350098
23/02/2011,1307.400024,7194.600098
24/02/2011,1306.099976,7130.5
25/02/2011,1319.880005,7185.169922
28/02/2011,1327.219971,7272.319824
01/03/2011,1306.329956,7223.299805
02/03/2011,1308.439941,7181.120117
03/03/2011,1330.969971,7225.959961
04/03/2011,1321.150024,7178.899902
07/03/2011,1310.130005,7161.930176
08/03/2011,1321.819946,7164.75
09/03/2011,1320.02002,7131.799805
10/03/2011,1295.109985,7063.089844
11/03/2011,1304.280029,6981.490234
14/03/2011,1296.390015,6866.629883
15/03/2011,1281.869995,6647.660156
16/03/2011,1256.880005,6513.839844
17/03/2011,1273.719971,6656.879883
18/03/2011,1279.209961,6664.399902
21/03/2011,1298.380005,6816.120117
22/03/2011,1293.77002,6780.970215
23/03/2011,1297.540039,6804.450195
24/03/2011,1309.660034,6933.580078
25/03/2011,1313.800049,6946.359863
28/03/2011,1310.189941,6938.629883
29/03/2011,1319.439941,6934.439941
30/03/2011,1328.26001,7057.149902
31/03/2011,1325.829956,7041.310059
01/04/2011,1332.410034,7179.810059
04/04/2011,1332.869995,7175.330078
05/04/2011,1332.630005,7175.310059
06/04/2011,1335.540039,7215.109863
07/04/2011,1333.51001,7178.779785
08/04/2011,1328.170044,7217.02002
11/04/2011,1324.459961,7204.859863
12/04/2011,1314.160034,7102.910156
13/04/2011,1314.410034,7177.970215
14/04/2011,1314.52002,7146.560059
15/04/2011,1319.680054,7178.290039
18/04/2011,1305.140015,7026.850098
19/04/2011,1312.619995,7039.310059
20/04/2011,1330.359985,7249.189941
21/04/2011,1337.380005,7295.490234
26/04/2011,1347.23999,7356.509766
27/04/2011,1355.660034,7404.950195
28/04/2011,1360.47998,7475.220215
29/04/2011,1363.609985,7514.459961
02/05/2011,1361.219971,7527.640137
03/05/2011,1356.619995,7500.700195
04/05/2011,1347.319946,7373.930176
05/05/2011,1335.099976,7376.959961
06/05/2011,1340.199951,7492.25
09/05/2011,1346.290039,7410.52002
10/05/2011,1357.160034,7501.52002
11/05/2011,1342.079956,7495.049805
12/05/2011,1348.650024,7443.950195
13/05/2011,1337.77002,7403.310059
16/05/2011,1329.469971,7387.540039
17/05/2011,1328.97998,7256.649902
18/05/2011,1340.680054,7303.529785
19/05/2011,1343.599976,7358.22998
20/05/2011,1333.27002,7266.819824
23/05/2011,1317.369995,7121.52002
24/05/2011,1316.280029,7150.660156
25/05/2011,1320.469971,7170.939941
26/05/2011,1325.689941,7114.089844
27/05/2011,1331.099976,7163.470215
31/05/2011,1345.199951,7293.689941
01/06/2011,1314.550049,7217.430176
02/06/2011,1312.939941,7074.120117
03/06/2011,1300.160034,7109.029785
06/06/2011,1286.170044,7084.569824
07/06/2011,1284.939941,7103.25
08/06/2011,1279.560059,7060.22998
09/06/2011,1289,7159.660156
10/06/2011,1270.97998,7069.899902
13/06/2011,1271.829956,7085.140137
14/06/2011,1287.869995,7204.790039
15/06/2011,1265.420044,7115.080078
16/06/2011,1267.640015,7110.200195
17/06/2011,1271.5,7164.049805
20/06/2011,1278.359985,7150.209961
21/06/2011,1295.52002,7285.509766
22/06/2011,1287.140015,7278.189941
23/06/2011,1283.5,7149.439941
24/06/2011,1268.449951,7121.379883
27/06/2011,1280.099976,7107.899902
28/06/2011,1296.670044,7170.430176
29/06/2011,1307.410034,7294.140137
30/06/2011,1320.640015,7376.240234
01/07/2011,1339.670044,7419.439941
05/07/2011,1337.880005,7439.439941
06/07/2011,1339.219971,7431.189941
07/07/2011,1353.219971,7471.439941
08/07/2011,1343.800049,7402.72998
11/07/2011,1319.48999,7230.25
12/07/2011,1313.640015,7174.140137
13/07/2011,1317.719971,7267.870117
14/07/2011,1308.869995,7214.740234
15/07/2011,1316.140015,7220.120117
18/07/2011,1305.439941,7107.919922
19/07/2011,1326.72998,7192.669922
20/07/2011,1325.839966,7221.359863
21/07/2011,1343.800049,7290.140137
22/07/2011,1345.02002,7326.390137
25/07/2011,1337.430054,7344.540039
26/07/2011,1331.939941,7349.450195
27/07/2011,1304.890015,7252.680176
28/07/2011,1300.670044,7190.060059
29/07/2011,1292.280029,7158.77002
01/08/2011,1286.939941,6953.97998
02/08/2011,1254.050049,6796.75
03/08/2011,1260.339966,6640.589844
04/08/2011,1200.069946,6414.759766
05/08/2011,1199.380005,6236.160156
08/08/2011,1119.459961,5923.27002
09/08/2011,1172.530029,5917.080078
10/08/2011,1120.76001,5613.419922
11/08/2011,1172.640015,5797.660156
12/08/2011,1178.810059,5997.740234
15/08/2011,1204.48999,6022.240234
16/08/2011,1192.76001,5994.899902
17/08/2011,1193.890015,5948.939941
18/08/2011,1140.650024,5602.799805
19/08/2011,1123.530029,5480
22/08/2011,1123.819946,5473.779785
23/08/2011,1162.349976,5532.379883
24/08/2011,1177.599976,5681.080078
25/08/2011,1159.27002,5584.140137
26/08/2011,1176.800049,5537.47998
29/08/2011,1210.079956,5670.069824
30/08/2011,1212.920044,5643.919922
31/08/2011,1218.890015,5784.850098
01/09/2011,1204.420044,5730.629883
02/09/2011,1173.969971,5538.330078
06/09/2011,1165.23999,5193.970215
07/09/2011,1198.619995,5405.529785
08/09/2011,1185.900024,5408.459961
09/09/2011,1154.22998,5189.930176
12/09/2011,1162.27002,5072.330078
13/09/2011,1172.869995,5166.359863
14/09/2011,1188.680054,5340.189941
15/09/2011,1209.109985,5508.240234
16/09/2011,1216.01001,5573.509766
19/09/2011,1204.089966,5415.910156
20/09/2011,1202.089966,5571.680176
21/09/2011,1166.76001,5433.799805
22/09/2011,1129.560059,5164.209961
23/09/2011,1136.430054,5196.560059
26/09/2011,1162.949951,5345.560059
27/09/2011,1175.380005,5628.439941
28/09/2011,1151.060059,5578.419922
29/09/2011,1160.400024,5639.580078
30/09/2011,1131.420044,5502.02002
04/10/2011,1123.949951,5216.709961
05/10/2011,1144.030029,5473.029785
06/10/2011,1164.969971,5645.25
07/10/2011,1155.459961,5675.700195
10/10/2011,1194.890015,5847.290039
11/10/2011,1195.540039,5865.009766
12/10/2011,1207.25,5994.470215
13/10/2011,1203.660034,5914.839844
14/10/2011,1224.579956,5967.200195
17/10/2011,1200.859985,5859.430176
18/10/2011,1225.380005,5877.410156
19/10/2011,1209.880005,5913.529785
20/10/2011,1215.390015,5766.47998
21/10/2011,1238.25,5970.959961
24/10/2011,1254.189941,6055.27002
25/10/2011,1229.050049,6046.75
26/10/2011,1242,6016.069824
27/10/2011,1284.589966,6337.839844
28/10/2011,1285.089966,6346.189941
31/10/2011,1253.300049,6141.339844
01/11/2011,1218.280029,5834.509766
02/11/2011,1237.900024,5965.629883
03/11/2011,1261.150024,6133.180176
04/11/2011,1253.22998,5966.160156
07/11/2011,1261.119995,5928.680176
08/11/2011,1275.920044,5961.439941
09/11/2011,1229.099976,5829.540039
10/11/2011,1239.699951,5867.810059
11/11/2011,1263.849976,6057.029785
14/11/2011,1251.780029,5985.02002
15/11/2011,1257.810059,5933.140137
16/11/2011,1236.910034,5913.359863
17/11/2011,1216.130005,5850.169922
18/11/2011,1215.650024,5800.240234
21/11/2011,1192.97998,5606
22/11/2011,1188.040039,5537.390137
23/11/2011,1161.790039,5457.77002
25/11/2011,1158.670044,5492.870117
28/11/2011,1192.550049,5745.330078
29/11/2011,1195.189941,5799.910156
30/11/2011,1246.959961,6088.839844
01/12/2011,1244.579956,6035.879883
02/12/2011,1244.280029,6080.680176
05/12/2011,1257.079956,6106.089844
06/12/2011,1258.469971,6028.819824
07/12/2011,1261.01001,5994.72998
08/12/2011,1234.349976,5874.439941
09/12/2011,1255.189941,5986.709961
12/12/2011,1236.469971,5785.430176
13/12/2011,1225.72998,5774.259766
14/12/2011,1211.819946,5675.140137
15/12/2011,1215.75,5730.620117
16/12/2011,1219.660034,5701.779785
19/12/2011,1205.349976,5670.709961
